USERID,PURCHASEDBOOKID
669966,"113594,156578,170430,163895,164687,148483,141325,135606,165392,113471"
669974,"125247,114263,114263,114263,141224,149151,109615,146060,114263,138024"
669975,"139128,174622,139128,106059,158378,130241,108461,141325,107249,156638"
669980,"125247,114263,114263,145637,114263,149151,141224,111171,167541,172503"
669987,"125247,114263,166626,114263,114263,114263,155103,114726,114263,109615"
669990,"125247,115251,124003,117386,114263,142213,153263,172602,145637,137455"
669998,"125247,115556,145637,115251,142213,137455,124003,163038,153263,105968"
670002,"113594,103593,120209,117435,149233,162522,173377,133815,114263,145637"
670006,"138830,100234,148036,165392,114726,118320,144218,114263,172434,149151"
670013,"157314,114726,114263,114263,123484,117435,117435,134396,144871,166626"
670018,"125072,139128,144871,148942,155103,172457,114263,114726,158378,114726"
670021,"125247,115556,145637,115251,142213,137455,124003,163038,153263,105968"
670028,"125247,121803,111171,111171,139987,156578,141325,111171,111171,111171"
670031,"125247,122668,125072,114263,142213,111171,115251,104657,104657,154932"
670039,"125247,132786,145637,152470,113665,114263,167541,112615,149025,158174"
670044,"125247,138907,158174,113665,152470,114263,137455,107517,107923,114263"
670046,"125247,139809,112305,114263,114286,114263,138024,164687,114726,161638"
670052,"171961,114263,113665,166086,100234,144619,114263,102151,166252,128741"
670056,"125247,142213,112615,135677,100234,145637,163038,153263,142213,124003"
670060,"114263,100234,108461,138024,118320,119817,145637,153263,167541,114263"
670066,"125247,143622,102151,124410,114263,107517,141325,113665,161638,100234"
670073,"125247,150177,141224,107517,141325,112615,146060,111171,104868,152470"
670079,"158378,107037,149151,158378,114726,121479,114263,141325,114263,139318"
670084,"103974,147487,158378,168509,171049,114263,107037,139128,162878,155332"
670086,"163684,164687,135606,142213,163038,141325,138830,117386,145637,112615"
670090,"125247,162522,104018,178404,121803,147915,147487,135606,149233,111171"
670098,"112905,142213,100234,107923,114263,114726,153263,114263,170332,149151"
670100,"142213,170332,114263,139809,139809,170332,172457,139809,123484,178107"
670108,"125247,166086,167541,165392,170332,114263,114263,170332,100234,115556"
670113,"135677,111171,138907,144871,114263,126326,153263,161638,111171,170430"
670115,"120231,114263,163038,172457,114263,155103,172457,155103,114726,114726"
670122,"154701,145637,114263,161638,142213,153263,158378,100234,143156,168062"
670127,"125247,166626,171049,122842,132558,174276,134525,114263,104657,153263"
670133,"125247,167442,138502,143596,133525,106876,104657,168370,159652,119817"
670136,"170332,114263,172457,114263,114263,170332,113522,155566,115556,101355"
670142,"112705,172264,114726,144619,168062,121479,112615,129645,172457,152470"
670147,"136986,111171,142213,158378,111171,143622,111171,114726,166242,106876"
670152,"112905,111171,169243,163038,142213,158378,139128,139128,142679,163258"
670155,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
670161,"158378,107249,149025,107037,119817,127698,125072,125247,172264,127698"
670165,"125247,179566,168182,107018,114263,143156,153263,155332,114263,102151"
670170,"114263,114263,102151,165392,158378,114263,149151,114726,158378,155103"
670177,"114263,106876,158378,114263,172457,142213,135430,163038,114263,170332"
670181,"172457,171961,113683,158499,113665,141935,152621,113010,170332,114263"
670185,"125368,104657,149025,142213,172264,113665,115251,124003,114486,114263"
670194,"125368,104657,149025,142213,172264,113665,115251,124003,114486,114263"
670197,"104859,155730,166086,115795,151462,170332,119499,162878,131831,111171"
670200,"111171,111171,166242,166242,111171,143622,156578,166242,111171,147745"
670205,"132913,140276,153864,144871,117435,139128,123484,142213,139318,162878"
670211,"140276,126455,141224,165392,117659,125247,114263,173445,141325,146060"
670217,"172264,156638,141224,145637,120912,112615,129645,158183,143596,168062"
670221,"158378,164937,114263,149151,158378,114726,114263,114263,155103,158378"
670229,"114263,155103,172457,158378,167541,172457,144871,114726,148942,139128"
670234,"172264,163038,139128,112905,142213,113665,142213,114263,130077,163258"
670235,"111171,173445,171976,155332,114263,114263,149025,166242,154932,106876"
670243,"114263,158378,114263,114726,155103,149151,114263,158378,114263,158378"
670249,"165976,114263,114726,114263,114726,115842,114263,169517,138024,127652"
670252,"108701,123484,125247,141325,129218,114263,142213,170332,162878,153263"
670256,"163258,108730,125368,145196,167541,112615,166086,172264,119817,164687"
670264,"130077,130314,158378,114263,114263,112905,163258,166242,172457,151019"
670265,"125368,104657,170332,112705,108528,158378,112705,163038,142213,158378"
670273,"125368,105968,166626,142544,163038,155103,114726,166242,172457,167442"
670275,"130189,167541,105968,114263,164687,154932,113665,113665,108461,106059"
670283,"150177,142213,162621,139318,170332,162878,138830,154932,114263,156578"
670286,"128741,114726,114263,100234,172457,120912,155103,114726,149233,172264"
670293,"117994,139369,116315,112037,172457,170332,170829,112836,170332,170332"
670296,"125368,106186,129135,122295,129133,147487,111171,131831,142213,102128"
670300,"139318,170332,158378,149151,107037,114263,144871,123484,122668,139318"
670309,"125368,112694,170332,148036,144619,114726,133815,141224,141224,164695"
670312,"125368,113665,170332,144619,121803,112615,114263,164687,120912,128741"
670316,"100727,163038,158378,139128,139128,145637,166086,113665,173445,142213"
670323,"125368,114726,170332,114263,100234,110980,144619,167442,163514,172457"
670328,"130077,159652,149455,147915,141325,100234,114726,135606,164687,114263"
670333,"163038,117659,172457,147419,142213,155103,114263,158378,114726,148942"
670336,"125368,114726,170332,114263,100234,110980,144619,167442,163514,172457"
670342,"125368,114726,170332,114263,100234,110980,144619,167442,163514,172457"
670348,"143622,107407,114263,166242,162878,170332,166242,166626,123484,114263"
670351,"114263,127652,114263,114263,158378,114263,138024,158378,149151,105968"
670357,"125368,114726,170332,114263,100234,110980,144619,167442,163514,172457"
670363,"145637,150177,172264,106059,162878,167541,140810,164687,114726,117386"
670366,"111171,146841,164687,173264,103903,120708,115619,103903,156723,145341"
670370,"125368,121803,143596,114334,107037,168062,127179,138907,121803,130241"
670375,"125368,126326,100013,114263,144871,153263,107517,111171,142213,164931"
670381,"146060,158378,125069,130189,168509,115795,155332,158378,121479,149151"
670388,"114263,172264,142213,112905,163038,114263,158378,139128,149151,117386"
670390,"125368,128043,150177,148036,150177,125603,129645,149455,152470,179793"
670399,"121803,129645,135606,142213,163038,112905,139128,158378,164687,114726"
670400,"121479,113665,114263,172637,155241,103974,123556,142213,109615,148942"
670406,"125368,130460,112615,164687,114263,120912,170332,141325,174622,113665"
670414,"105968,107249,144619,163038,168062,167442,135606,154932,100234,113665"
670418,"125368,144871,129210,107249,139128,148942,155103,114726,172457,114726"
670424,"143596,124003,128741,168062,142213,117659,174276,100727,167541,148942"
670428,"114263,115380,158378,172457,168062,162878,170332,170332,163038,110980"
670434,"125368,145341,128741,114726,153263,141325,122668,111171,172457,140810"
670437,"161638,178013,164687,114263,112615,144871,111171,135606,126326,141325"
670442,"125368,153263,114263,158378,161638,142213,105968,107517,164687,143156"
670446,"133815,126326,158378,163038,129645,142213,158378,114726,112905,114263"
670454,"125368,153263,114263,158378,161638,142213,105968,107517,164687,143156"
670456,"116315,172457,170332,170829,112836,177888,155566,170332,113522,127652"
670462,"125368,153263,114263,158378,161638,142213,105968,107517,164687,143156"
670469,"162522,144218,162878,132786,103903,147745,147696,113522,113665,179793"
670471,"114726,115556,114726,142213,149151,114263,172457,114726,163038,155103"
670479,"125368,153263,114263,158378,161638,142213,105968,107517,164687,143156"
670480,"151019,152470,154932,126326,173445,149025,173445,166242,121479,135753"
670489,"172457,115556,158378,149151,114726,114263,170332,158378,114263,155103"
670492,"114263,114726,117386,158378,166626,141325,164687,102151,146060,117994"
670495,"126326,142213,107517,144871,166626,117994,162878,112905,141325,148036"
670500,"125368,161638,138024,114726,113665,145637,174276,125606,104657,115619"
670507,"114263,114726,155103,135753,112694,148942,144871,172457,139128,158378"
670511,"125368,164695,121137,166398,160188,148036,149455,107517,120912,112615"
670515,"114263,114726,141325,114263,158378,149151,155103,158378,158378,112905"
670522,"125368,165392,164092,114263,164687,170332,100234,170332,114263,167541"
670525,"158378,113471,121803,166626,141325,142213,114263,122668,114263,112905"
670534,"103903,104018,145637,167541,130314,130460,174208,168182,101355,119499"
670536,"156638,107018,138024,114286,141224,154949,139809,114286,145637,116375"
670544,"140246,111171,155103,111171,131831,172264,114263,158378,111171,106876"
670545,"125368,166242,114726,173445,111171,112705,121803,100234,178216,140810"
670550,"125368,166626,155103,114263,114726,114263,114263,128741,158378,158378"
670557,"125368,166626,166242,114263,114263,104657,166242,166242,158378,115251"
670561,"150177,103903,100013,147696,165392,142679,158378,111171,162878,111171"
670567,"114286,108461,139987,142213,163038,107517,167541,145637,145637,153263"
670574,"124003,104657,128741,114726,114263,166252,114263,107923,113665,173445"
670576,"125368,167442,166398,135606,112615,164687,149455,138830,153263,138024"
670583,"179131,153263,164687,168200,104657,154932,135753,166086,171961,155241"
670587,"125368,167541,174276,153263,167541,107923,148036,164687,114263,114263"
670590,"138024,158378,114486,114263,117386,130189,158378,127698,149151,149455"
670595,"125368,172457,155103,114263,144871,114726,148942,139128,158378,114726"
670600,"125368,126326,100013,114263,144871,153263,107517,111171,142213,164931"
670608,"125368,178216,133460,121803,173445,114726,164687,166252,114726,166242"
670611,"172637,102114,114263,155103,172457,114726,148942,139128,144871,158378"
670615,"125368,178503,161780,149455,128741,167597,112745,172264,105968,114486"
670621,"166626,141325,148942,102151,114263,155103,114263,114263,142213,114263"
670628,"114263,141935,135677,170332,142213,114726,162878,153263,145637,168200"
670631,"158183,114263,114263,155103,170332,114263,172457,170332,158378,114263"
670636,"161638,135430,128741,170332,120912,114263,149233,144619,168062,172457"
670642,"143914,153263,166626,155103,145637,156578,123484,112905,104657,177441"
670647,"104657,142213,163038,112905,114263,158378,115380,114263,129645,166626"
670651,"139128,158378,167058,159465,117386,125069,144871,148942,164687,112305"
670656,"125603,111171,111171,107517,114726,141325,104868,141224,125072,111171"
670664,"111171,168260,118725,155582,140246,111171,135677,109659,157056,111171"
670665,"172153,174622,108461,153263,148036,107517,138024,126326,149233,142213"
670671,"125603,113594,147696,134396,172637,124775,132722,162878,129135,132722"
670679,"172457,121868,172434,139369,133460,177888,134415,129135,114263,170332"
670680,"166242,166242,142213,111171,114263,166626,115556,164687,166242,166626"
670689,"125603,114286,120708,115795,107517,172264,114726,171049,144871,146841"
670693,"149025,144871,173264,174276,139128,148942,142213,155103,107037,121479"
670699,"143156,152621,121803,142213,122842,162878,113522,143622,121868,172457"
670704,"107533,165976,114263,158378,149151,114726,154932,100234,139318,138830"
670705,"165392,151019,158378,107517,167541,111171,158378,142213,114263,104657"
670710,"119558,114263,162878,134396,171049,104910,170332,162878,104910,145637"
670717,"158378,149025,125072,106876,122668,140246,114263,172264,148942,107037"
670720,"172457,155103,156638,145196,170332,114263,163038,114263,172457,115556"
670726,"141325,114263,162878,143722,149233,170829,162878,104910,168062,170332"
670732,"103593,164937,145341,117435,145196,114726,170430,131831,111171,127652"
670739,"159465,114263,114263,166626,117386,114263,121479,112905,106876,142213"
670741,"144288,122668,154932,107037,148942,125072,111171,104657,122668,114263"
670747,"114263,144619,145637,153263,168200,115556,100234,135430,142213,114263"
670753,"162878,114263,170332,135430,142213,114263,145637,170430,104910,123484"
670756,"146096,104859,146841,102522,171049,119499,128741,105968,100013,120912"
670761,"177168,104868,100013,105968,126455,155103,161223,172457,114263,144871"
670769,"135677,114726,104141,149151,121803,114263,113683,166626,173445,120912"
670774,"122668,179744,107037,154932,141325,122668,111171,121479,158378,121803"
670778,"168062,172264,114263,120912,144619,114726,128741,149233,107517,172457"
670782,"125603,162878,114263,114726,140810,114726,158378,172457,115556,123556"
670788,"117994,107517,126326,114263,144871,114726,138024,166626,156578,111171"
670792,"125603,162878,114263,114726,140810,114726,158378,172457,115556,123556"
670798,"125603,170332,162878,146841,174549,174208,114263,131831,104910,104910"
670801,"125603,178013,144871,166626,149246,114263,126326,104657,141325,164931"
670808,"125606,102151,105968,112788,138024,164931,114263,155103,114263,114263"
670811,"155103,114263,114726,114263,158378,114263,149151,114263,158378,106876"
670816,"135677,114263,153263,156578,115556,114726,111171,111171,111171,166242"
