USERID,PURCHASEDBOOKID
667331,"138024.0, 114263.0, 114263.0, 155103.0, 114263.0, 128741.0, 141224.0, 106876.0, 119817.0, 149151.0"
667336,"160273.0, 163038.0, 155103.0, 172457.0, 112615.0, 128741.0, 112905.0, 120912.0, 114263.0, 123203.0"
667352,"150177.0, 114263.0, 142544.0, 135606.0, 114263.0, 114726.0, 114263.0, 158378.0, 149151.0, 123484.0"
667355,"168200.0, 121803.0, 164687.0, 135606.0, 138024.0, 162641.0, 112615.0, 121803.0, 112615.0, 100234.0"
667364,"114286.0, 158378.0, 161638.0, 107517.0, 167541.0, 153263.0, 114726.0, 170332.0, 153263.0, 114726.0"
667373,"114263.0, 166704.0, 117386.0, 100234.0, 164687.0, 141325.0, 160273.0, 138024.0, 114726.0, 114263.0"
667377,"162621.0, 154932.0, 139318.0, 138830.0, 156578.0, 122668.0, 173445.0, 152470.0, 152470.0, 143596.0"
667381,"158378.0, 115380.0, 149151.0, 114726.0, 158378.0, 114263.0, 114263.0, 114263.0, 155103.0, 107037.0"
667388,"129269.0, 130241.0, 158378.0, 129133.0, 155103.0, 119563.0, 155103.0, 139128.0, 144871.0, 172457.0"
667399,"141935.0, 144871.0, 156723.0, 111171.0, 116315.0, 109659.0, 139128.0, 148942.0, 155103.0, 114263.0"
667404,"114263.0, 114263.0, 149151.0, 114726.0, 158378.0, 114263.0, 158378.0, 155103.0, 158378.0, 109615.0"
667412,"172264.0, 162878.0, 114726.0, 145637.0, 168062.0, 145637.0, 128741.0, 112705.0, 167541.0, 163038.0"
667417,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
667421,"118964.0, 148942.0, 169854.0, 179566.0, 113594.0, 147487.0, 165976.0, 153373.0, 106059.0, 130189.0"
667429,"148036.0, 138024.0, 107923.0, 153263.0, 149233.0, 164687.0, 167541.0, 107517.0, 108461.0, 113665.0"
667435,"104868.0, 166626.0, 114263.0, 114726.0, 166242.0, 166242.0, 173264.0, 104657.0, 155103.0, 114263.0"
667443,"112745.0, 127698.0, 143156.0, 113665.0, 107037.0, 119817.0, 135606.0, 141224.0, 145637.0, 122668.0"
667445,"164931.0, 105968.0, 166626.0, 114263.0, 126326.0, 130457.0, 114263.0, 166626.0, 138024.0, 178013.0"
667452,"114263.0, 150177.0, 134415.0, 172503.0, 107407.0, 112905.0, 129218.0, 120708.0, 170332.0, 165523.0"
667459,"164687.0, 164687.0, 166242.0, 114263.0, 114726.0, 114263.0, 100234.0, 138024.0, 114263.0, 117386.0"
667466,"104859.0, 174549.0, 120708.0, 162878.0, 104910.0, 131831.0, 117435.0, 113522.0, 166086.0, 145637.0"
667470,"114263.0, 114263.0, 114726.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
667476,"117435.0, 168509.0, 166626.0, 162878.0, 155730.0, 105968.0, 170332.0, 123484.0, 162878.0, 146841.0"
667481,"126326.0, 126326.0, 100619.0, 145196.0, 168200.0, 164937.0, 117659.0, 135606.0, 113471.0, 172969.0"
667491,"114263.0, 142213.0, 158378.0, 170332.0, 170332.0, 168062.0, 172457.0, 145637.0, 162878.0, 114263.0"
667496,"114726.0, 114726.0, 114263.0, 149151.0, 172457.0, 155103.0, 114726.0, 163038.0, 172264.0, 127652.0"
667502,"163038.0, 142213.0, 145196.0, 124003.0, 164687.0, 104657.0, 156578.0, 172264.0, 129645.0, 112905.0"
667507,"120209.0, 179793.0, 119499.0, 119499.0, 104859.0, 156723.0, 112305.0, 146841.0, 171049.0, 134396.0"
667521,"155103.0, 158183.0, 130460.0, 148036.0, 152470.0, 147745.0, 113683.0, 135987.0, 154932.0, 111171.0"
667533,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
667537,"164695.0, 162878.0, 115251.0, 135753.0, 159086.0, 124003.0, 142213.0, 154932.0, 164687.0, 179131.0"
667540,"162621.0, 114726.0, 114263.0, 114726.0, 155103.0, 172457.0, 114263.0, 114263.0, 114726.0, 148942.0"
667558,"114263.0, 114263.0, 149151.0, 114726.0, 158378.0, 114263.0, 158378.0, 155103.0, 158378.0, 109615.0"
667563,"164092.0, 114263.0, 170332.0, 172457.0, 170332.0, 155566.0, 170332.0, 113522.0, 101355.0, 170829.0"
667565,"164092.0, 114263.0, 170332.0, 172457.0, 170332.0, 155566.0, 170332.0, 113522.0, 101355.0, 170829.0"
667573,"149151.0, 114263.0, 145637.0, 114726.0, 170332.0, 115556.0, 153263.0, 167541.0, 149151.0, 142213.0"
667587,"129937.0, 113471.0, 148483.0, 163191.0, 117386.0, 108461.0, 164687.0, 114263.0, 114263.0, 149151.0"
667594,"138830.0, 158378.0, 156578.0, 142213.0, 114263.0, 112905.0, 163038.0, 114263.0, 139128.0, 114726.0"
667598,"108461.0, 153263.0, 149233.0, 121803.0, 107923.0, 138024.0, 164687.0, 113665.0, 114263.0, 124003.0"
667604,"166463.0, 127698.0, 149025.0, 107037.0, 119817.0, 166086.0, 135606.0, 121479.0, 147915.0, 112615.0"
667605,"158378.0, 114726.0, 106456.0, 145619.0, 152470.0, 145637.0, 107037.0, 150177.0, 104657.0, 166086.0"
667613,"157615.0, 142213.0, 164687.0, 117386.0, 163038.0, 149455.0, 114726.0, 138024.0, 167541.0, 163258.0"
667622,"114263.0, 144619.0, 142213.0, 158378.0, 114263.0, 170332.0, 145637.0, 143156.0, 155332.0, 114263.0"
667627,"104657.0, 173264.0, 111171.0, 141325.0, 166242.0, 155103.0, 114263.0, 166626.0, 111171.0, 104657.0"
667633,"128741.0, 114263.0, 145637.0, 114263.0, 111171.0, 158378.0, 115556.0, 168200.0, 114726.0, 172503.0"
667637,"141325.0, 149455.0, 112705.0, 144871.0, 107517.0, 126326.0, 111171.0, 124003.0, 128741.0, 149233.0"
667644,"166086.0, 121479.0, 167541.0, 142213.0, 163038.0, 149025.0, 131831.0, 104910.0, 141325.0, 145637.0"
667647,"159465.0, 114263.0, 114263.0, 138024.0, 117386.0, 125247.0, 119817.0, 141224.0, 114263.0, 164687.0"
667653,"170430.0, 114726.0, 114263.0, 114726.0, 169517.0, 178216.0, 111171.0, 114263.0, 126326.0, 170332.0"
667656,"155730.0, 120481.0, 144218.0, 120481.0, 104859.0, 117435.0, 162878.0, 135430.0, 170332.0, 111171.0"
667665,"155103.0, 114263.0, 114726.0, 114263.0, 158378.0, 114263.0, 149151.0, 114263.0, 158378.0, 106876.0"
667674,"140276.0, 173264.0, 157726.0, 139318.0, 156836.0, 138856.0, 123337.0, 112305.0, 112305.0, 153263.0"
667676,"111091.0, 166252.0, 162522.0, 143578.0, 112905.0, 142679.0, 164687.0, 161638.0, 140810.0, 158378.0"
667684,"161672.0, 155103.0, 147968.0, 142213.0, 114263.0, 114726.0, 169517.0, 112905.0, 142679.0, 111171.0"
667687,"131196.0, 114263.0, 106910.0, 163038.0, 109615.0, 105968.0, 105968.0, 106910.0, 164687.0, 114263.0"
667693,"145637.0, 108730.0, 164695.0, 125603.0, 117994.0, 172457.0, 138856.0, 143156.0, 172264.0, 170332.0"
667695,"172969.0, 153263.0, 142213.0, 121803.0, 167541.0, 150780.0, 164687.0, 114263.0, 104657.0, 114263.0"
667702,"142213.0, 167541.0, 163038.0, 105968.0, 111171.0, 171961.0, 148458.0, 150804.0, 117386.0, 166086.0"
667706,"141325.0, 123203.0, 144871.0, 155103.0, 114726.0, 172457.0, 139128.0, 148942.0, 114263.0, 172602.0"
667713,"172264.0, 114263.0, 140246.0, 144871.0, 149025.0, 158378.0, 139128.0, 113665.0, 114486.0, 111171.0"
667723,"145619.0, 146841.0, 139128.0, 145637.0, 121803.0, 106876.0, 163038.0, 155721.0, 166086.0, 142213.0"
667725,"155190.0, 126326.0, 126326.0, 170332.0, 162878.0, 135430.0, 111171.0, 114726.0, 111171.0, 114263.0"
667730,"158378.0, 155103.0, 153263.0, 114263.0, 114726.0, 149151.0, 158378.0, 114263.0, 114263.0, 114263.0"
667735,"105968.0, 120708.0, 148036.0, 145637.0, 119817.0, 155103.0, 144619.0, 105968.0, 163038.0, 167442.0"
667744,"156638.0, 161638.0, 108528.0, 164687.0, 111171.0, 135606.0, 144871.0, 112615.0, 111171.0, 111171.0"
667747,"104657.0, 142213.0, 163038.0, 158378.0, 112905.0, 139128.0, 104657.0, 142679.0, 163258.0, 129645.0"
667752,"114263.0, 145637.0, 168200.0, 153263.0, 115556.0, 135430.0, 172503.0, 169517.0, 170430.0, 111171.0"
667759,"114263.0, 127179.0, 152257.0, 172264.0, 149025.0, 172434.0, 152257.0, 143578.0, 107018.0, 171961.0"
667761,"168260.0, 114726.0, 115556.0, 156723.0, 148942.0, 158378.0, 123484.0, 172457.0, 114263.0, 144871.0"
667765,"115556.0, 114263.0, 170332.0, 114263.0, 172457.0, 114263.0, 155103.0, 172457.0, 129218.0, 115556.0"
667773,"155103.0, 177441.0, 139128.0, 144871.0, 156638.0, 172457.0, 114726.0, 148942.0, 114263.0, 158378.0"
667778,"114263.0, 108730.0, 114263.0, 149151.0, 114726.0, 158378.0, 155103.0, 158378.0, 114263.0, 109615.0"
667783,"108461.0, 167541.0, 112615.0, 163258.0, 100234.0, 166086.0, 107517.0, 141325.0, 106059.0, 158378.0"
667788,"121137.0, 114263.0, 106876.0, 135430.0, 170332.0, 172264.0, 166626.0, 172457.0, 100013.0, 112788.0"
667790,"104018.0, 174276.0, 114263.0, 114263.0, 115556.0, 124003.0, 100234.0, 104657.0, 104018.0, 110980.0"
667795,"119499.0, 102128.0, 111171.0, 114726.0, 153263.0, 167442.0, 110980.0, 166242.0, 111171.0, 103903.0"
667805,"148942.0, 154932.0, 111171.0, 122668.0, 162878.0, 114263.0, 155241.0, 121803.0, 144871.0, 122668.0"
667814,"163038.0, 155103.0, 114263.0, 172457.0, 123203.0, 112905.0, 114263.0, 155103.0, 114726.0, 114263.0"
667819,"144871.0, 172457.0, 114726.0, 172264.0, 145196.0, 114263.0, 132913.0, 161223.0, 129133.0, 155103.0"
667824,"127652.0, 145637.0, 165998.0, 170332.0, 144839.0, 103974.0, 119926.0, 112836.0, 157056.0, 172457.0"
667828,"115619.0, 143622.0, 121803.0, 162621.0, 148458.0, 127179.0, 114263.0, 113665.0, 166242.0, 166242.0"
667843,"166242.0, 152470.0, 158183.0, 155241.0, 111171.0, 154932.0, 122668.0, 173445.0, 164687.0, 122668.0"
667857,"139318.0, 158378.0, 149151.0, 142213.0, 162621.0, 138830.0, 154932.0, 122668.0, 145637.0, 158378.0"
667863,"145637.0, 114726.0, 155103.0, 144871.0, 172457.0, 114263.0, 148942.0, 139128.0, 114263.0, 158378.0"
667866,"145637.0, 155241.0, 135606.0, 143156.0, 114263.0, 114263.0, 100234.0, 153263.0, 161638.0, 154701.0"
667874,"163038.0, 114263.0, 114726.0, 106876.0, 145637.0, 163038.0, 155332.0, 114263.0, 114263.0, 107517.0"
667876,"126326.0, 158378.0, 142213.0, 163038.0, 107517.0, 112905.0, 158378.0, 156578.0, 141325.0, 117386.0"
667888,"159465.0, 166242.0, 135430.0, 170332.0, 162878.0, 102114.0, 114263.0, 166242.0, 134396.0, 110536.0"
667896,"129645.0, 107517.0, 170332.0, 114263.0, 148036.0, 172264.0, 149233.0, 172457.0, 138024.0, 166086.0"
667902,"153263.0, 105968.0, 156578.0, 104657.0, 115556.0, 103903.0, 161638.0, 167442.0, 103717.0, 111171.0"
667908,"139809.0, 145196.0, 125072.0, 127652.0, 158378.0, 111171.0, 152470.0, 112615.0, 130077.0, 144871.0"
667910,"124003.0, 114768.0, 123484.0, 104859.0, 120481.0, 100533.0, 156962.0, 104868.0, 119348.0, 116315.0"
667918,"114263.0, 145637.0, 168200.0, 153263.0, 115556.0, 135430.0, 172503.0, 169517.0, 170430.0, 111171.0"
667934,"122668.0, 154932.0, 166242.0, 107037.0, 111171.0, 141325.0, 166626.0, 122668.0, 155241.0, 150780.0"
667944,"170332.0, 170332.0, 138830.0, 107037.0, 172457.0, 113081.0, 114263.0, 147894.0, 140918.0, 158378.0"
667950,"173445.0, 128741.0, 135606.0, 114726.0, 158378.0, 120912.0, 107923.0, 172264.0, 149233.0, 168062.0"
667959,"149455.0, 123203.0, 163038.0, 142213.0, 114263.0, 155103.0, 112905.0, 117386.0, 158378.0, 172457.0"
667962,"115619.0, 114726.0, 167541.0, 127652.0, 111171.0, 111171.0, 145637.0, 145196.0, 156578.0, 107517.0"
667972,"127179.0, 155103.0, 114263.0, 144871.0, 172457.0, 148942.0, 114726.0, 139128.0, 158378.0, 114726.0"
667984,"168200.0, 121803.0, 164687.0, 135606.0, 138024.0, 162641.0, 112615.0, 121803.0, 112615.0, 100234.0"
667989,"114263.0, 114263.0, 139238.0, 117386.0, 138024.0, 155241.0, 114286.0, 178404.0, 107018.0, 172264.0"
667992,"114263.0, 142213.0, 158378.0, 170332.0, 170332.0, 168062.0, 172457.0, 145637.0, 162878.0, 114263.0"
667997,"178216.0, 114726.0, 114263.0, 170430.0, 114263.0, 166242.0, 114726.0, 111171.0, 166252.0, 155103.0"
668002,"145637.0, 152257.0, 170332.0, 172457.0, 128741.0, 141325.0, 163514.0, 142213.0, 155103.0, 114263.0"
668010,"113665.0, 163258.0, 158378.0, 158378.0, 142213.0, 163038.0, 139128.0, 112905.0, 117386.0, 139128.0"
668018,"166242.0, 166242.0, 142213.0, 111171.0, 114263.0, 166626.0, 115556.0, 164687.0, 166242.0, 166626.0"
668021,"138830.0, 127179.0, 102151.0, 107249.0, 101168.0, 167541.0, 146545.0, 104018.0, 127698.0, 119817.0"
668037,"107037.0, 147487.0, 129218.0, 114263.0, 153263.0, 115556.0, 166626.0, 114263.0, 121479.0, 124003.0"
668042,"158378.0, 172457.0, 158378.0, 163038.0, 142213.0, 112905.0, 114726.0, 114726.0, 114263.0, 155103.0"
668046,"139809.0, 172457.0, 170332.0, 114263.0, 155566.0, 170332.0, 101355.0, 113522.0, 170332.0, 170332.0"
668053,"163514.0, 170332.0, 168062.0, 162641.0, 162878.0, 162621.0, 112615.0, 172457.0, 111171.0, 156578.0"
668057,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
668064,"151019.0, 166626.0, 142213.0, 114263.0, 112905.0, 163258.0, 154932.0, 130077.0, 155582.0, 172602.0"
668068,"108461.0, 100619.0, 153263.0, 113665.0, 130931.0, 114263.0, 107923.0, 114263.0, 164687.0, 168200.0"
668072,"139318.0, 158378.0, 149151.0, 107037.0, 114263.0, 144871.0, 121479.0, 148942.0, 122668.0, 154932.0"
668077,"163038.0, 114263.0, 114263.0, 155103.0, 170332.0, 172457.0, 114263.0, 155103.0, 114726.0, 114263.0"
668083,"121803.0, 164687.0, 111171.0, 114726.0, 127652.0, 120912.0, 145196.0, 166242.0, 174622.0, 113665.0"
668099,"172865.0, 177441.0, 171961.0, 155241.0, 152621.0, 147696.0, 153263.0, 170829.0, 142213.0, 172457.0"
668104,"133460.0, 129135.0, 152257.0, 143722.0, 117994.0, 121184.0, 166849.0, 114263.0, 107517.0, 114263.0"
668110,"162878.0, 113522.0, 120481.0, 144218.0, 112305.0, 172086.0, 170332.0, 167058.0, 125069.0, 173377.0"
668123,"114263.0, 121803.0, 114263.0, 125368.0, 107923.0, 164931.0, 166704.0, 125606.0, 179566.0, 114263.0"
668128,"161672.0, 113683.0, 149233.0, 116375.0, 172264.0, 115380.0, 138830.0, 163191.0, 103593.0, 114263.0"
668130,"168370.0, 104657.0, 111171.0, 127179.0, 117435.0, 127179.0, 111171.0, 164687.0, 122668.0, 162878.0"
668136,"141325.0, 111171.0, 114263.0, 144871.0, 107517.0, 114726.0, 106876.0, 172457.0, 128741.0, 126326.0"
668140,"139809.0, 145637.0, 172264.0, 145637.0, 127652.0, 109615.0, 114726.0, 127652.0, 115842.0, 163038.0"
668148,"153263.0, 164687.0, 145637.0, 138024.0, 149455.0, 146060.0, 125247.0, 155241.0, 178013.0, 110980.0"
668150,"122668.0, 154932.0, 166242.0, 107037.0, 111171.0, 141325.0, 166626.0, 122668.0, 155241.0, 150780.0"
668155,"117699.0, 114726.0, 173445.0, 128741.0, 114263.0, 167597.0, 100234.0, 162641.0, 172264.0, 126326.0"
668161,"155241.0, 112037.0, 113683.0, 118320.0, 172434.0, 174276.0, 178013.0, 150177.0, 114286.0, 153263.0"
668168,"125069.0, 107135.0, 155103.0, 144871.0, 139128.0, 172457.0, 114726.0, 148942.0, 114263.0, 158378.0"
668174,"170332.0, 116315.0, 156836.0, 114263.0, 131831.0, 149151.0, 114263.0, 145637.0, 174549.0, 104910.0"
668176,"100727.0, 166242.0, 114726.0, 102114.0, 106876.0, 139369.0, 114263.0, 162878.0, 142213.0, 166242.0"
668182,"105968.0, 166252.0, 164687.0, 117280.0, 148036.0, 125368.0, 100234.0, 114726.0, 114263.0, 144619.0"
668197,"168260.0, 156638.0, 166086.0, 144218.0, 130457.0, 119817.0, 155103.0, 139809.0, 162878.0, 167541.0"
668201,"139318.0, 158378.0, 149151.0, 107037.0, 114263.0, 144871.0, 121479.0, 148942.0, 122668.0, 154932.0"
668205,"166849.0, 158378.0, 156836.0, 114263.0, 106876.0, 114263.0, 149025.0, 107037.0, 122668.0, 154932.0"
668212,"115619.0, 104868.0, 115380.0, 111171.0, 141325.0, 111171.0, 162878.0, 111171.0, 128741.0, 144871.0"
668216,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
668221,"115380.0, 149151.0, 114726.0, 158378.0, 114263.0, 114263.0, 158378.0, 155103.0, 114263.0, 106876.0"
668227,"156836.0, 155103.0, 114263.0, 172457.0, 114726.0, 144871.0, 148942.0, 114263.0, 114263.0, 139128.0"
668231,"122842.0, 135606.0, 117280.0, 172602.0, 149025.0, 166242.0, 158378.0, 173445.0, 129645.0, 115556.0"
668237,"117699.0, 128741.0, 155241.0, 114263.0, 166086.0, 104657.0, 107037.0, 146060.0, 121479.0, 161638.0"
668248,"103593.0, 170829.0, 172457.0, 111171.0, 170332.0, 157056.0, 122668.0, 121672.0, 156723.0, 177888.0"
668255,"179131.0, 153263.0, 164687.0, 168200.0, 104657.0, 154932.0, 135753.0, 166086.0, 171961.0, 155241.0"
668260,"178404.0, 150177.0, 121803.0, 166086.0, 114263.0, 107923.0, 125247.0, 167541.0, 149025.0, 113665.0"
668278,"164687.0, 121479.0, 173445.0, 128741.0, 112615.0, 164687.0, 103717.0, 113683.0, 108701.0, 165523.0"
668298,"179004.0, 104018.0, 178013.0, 164687.0, 121137.0, 106876.0, 100234.0, 114263.0, 171049.0, 114263.0"
668304,"150780.0, 149455.0, 140810.0, 119817.0, 112905.0, 135753.0, 128741.0, 139809.0, 167442.0, 107037.0"
668306,"164687.0, 164687.0, 166242.0, 114263.0, 114726.0, 114263.0, 100234.0, 138024.0, 114263.0, 117386.0"
668313,"177441.0, 147968.0, 167442.0, 114726.0, 172602.0, 105968.0, 133815.0, 153263.0, 135606.0, 154932.0"
668315,"114263.0, 170332.0, 163038.0, 140679.0, 114263.0, 136986.0, 123425.0, 155716.0, 178107.0, 172264.0"
668324,"122668.0, 154932.0, 104657.0, 125072.0, 111171.0, 148942.0, 107037.0, 122668.0, 158378.0, 158378.0"
668329,"114263.0, 114726.0, 148942.0, 155103.0, 172457.0, 144871.0, 139128.0, 158378.0, 114726.0, 123203.0"
668333,"142544.0, 166626.0, 155103.0, 114726.0, 104657.0, 144871.0, 114263.0, 139128.0, 148942.0, 172457.0"
668341,"155582.0, 144871.0, 139128.0, 148942.0, 114263.0, 117386.0, 155103.0, 156578.0, 114726.0, 162621.0"
668345,"150780.0, 121803.0, 154932.0, 166626.0, 102522.0, 158378.0, 114263.0, 120912.0, 135606.0, 122668.0"
668354,"158378.0, 149151.0, 158378.0, 158378.0, 114726.0, 145637.0, 166086.0, 121479.0, 117386.0, 139128.0"
668362,"139809.0, 163191.0, 156652.0, 104141.0, 139809.0, 144871.0, 114726.0, 148942.0, 114726.0, 145637.0"
668379,"132913.0, 152257.0, 121803.0, 111171.0, 122668.0, 145637.0, 154932.0, 107037.0, 148942.0, 139318.0"
668380,"129645.0, 153263.0, 107517.0, 111171.0, 114726.0, 114726.0, 111171.0, 111171.0, 167541.0, 105968.0"
668391,"121803.0, 139809.0, 166398.0, 161638.0, 162878.0, 166086.0, 170586.0, 162522.0, 147487.0, 127698.0"
668396,"137455.0, 123203.0, 163038.0, 155103.0, 117386.0, 112905.0, 172457.0, 114263.0, 114726.0, 155103.0"
668409,"111242.0, 106876.0, 112694.0, 117386.0, 123484.0, 143914.0, 100013.0, 114263.0, 106186.0, 138024.0"
668416,"155332.0, 158378.0, 111171.0, 139318.0, 149151.0, 107037.0, 149455.0, 154932.0, 164687.0, 158378.0"
668427,"111171.0, 162878.0, 166242.0, 111171.0, 111171.0, 141325.0, 166242.0, 147745.0, 104657.0, 164687.0"
668439,"136490.0, 111171.0, 107037.0, 154932.0, 174549.0, 122668.0, 122668.0, 117435.0, 117435.0, 158378.0"
668449,"138580.0, 152783.0, 158208.0, 114263.0, 113665.0, 149455.0, 114263.0, 166626.0, 105968.0, 104657.0"
668454,"173445.0, 149151.0, 107923.0, 158378.0, 114726.0, 142213.0, 155730.0, 158378.0, 166086.0, 112615.0"
668455,"124932.0, 141325.0, 143156.0, 149233.0, 114263.0, 114263.0, 155241.0, 142213.0, 159184.0, 120912.0"
668461,"172457.0, 141935.0, 161638.0, 117994.0, 135677.0, 119926.0, 101919.0, 119348.0, 140996.0, 166650.0"
668467,"155103.0, 148942.0, 139128.0, 144871.0, 117699.0, 150177.0, 157314.0, 157314.0, 106456.0, 166849.0"
668474,"127652.0, 130931.0, 126326.0, 144218.0, 134396.0, 135606.0, 134396.0, 114263.0, 135430.0, 170332.0"
668476,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
668480,"114486.0, 172264.0, 172602.0, 114726.0, 125247.0, 145637.0, 149455.0, 119817.0, 144871.0, 140810.0"
668493,"172457.0, 111171.0, 144871.0, 155103.0, 114263.0, 139128.0, 148942.0, 114726.0, 158378.0, 114726.0"
668498,"148942.0, 143578.0, 154932.0, 114263.0, 111171.0, 122668.0, 122668.0, 107037.0, 155241.0, 145619.0"
668500,"124003.0, 142213.0, 114263.0, 114263.0, 115556.0, 104657.0, 145637.0, 142213.0, 162878.0, 115251.0"
668506,"160273.0, 135606.0, 114334.0, 112694.0, 116315.0, 141325.0, 150177.0, 107018.0, 114263.0, 125606.0"
668514,"166626.0, 166242.0, 166242.0, 166242.0, 114263.0, 111171.0, 114263.0, 155103.0, 173264.0, 111171.0"
668515,"161638.0, 123556.0, 116793.0, 114263.0, 145637.0, 166086.0, 107037.0, 142213.0, 158378.0, 162878.0"
668527,"155103.0, 114286.0, 142213.0, 114263.0, 163038.0, 142679.0, 112905.0, 145637.0, 154932.0, 114726.0"
668542,"140996.0, 172457.0, 162878.0, 127652.0, 156578.0, 170332.0, 170332.0, 170829.0, 114263.0, 101919.0"
668545,"148458.0, 161780.0, 100013.0, 111171.0, 135606.0, 159167.0, 142213.0, 171961.0, 117659.0, 135677.0"
668551,"150780.0, 121803.0, 154932.0, 166626.0, 102522.0, 158378.0, 114263.0, 120912.0, 135606.0, 122668.0"
668555,"122668.0, 147419.0, 164937.0, 154932.0, 148942.0, 107037.0, 122668.0, 125072.0, 158378.0, 111171.0"
668568,"144619.0, 168062.0, 113665.0, 172264.0, 105968.0, 120912.0, 114726.0, 155103.0, 164695.0, 128741.0"
668576,"158183.0, 162522.0, 173445.0, 166626.0, 148036.0, 147915.0, 138830.0, 178404.0, 135606.0, 152470.0"
668589,"114263.0, 114263.0, 166626.0, 117386.0, 114263.0, 121479.0, 112905.0, 142213.0, 106876.0, 166242.0"
668595,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
668601,"112305.0, 114263.0, 166242.0, 162878.0, 166242.0, 156578.0, 114263.0, 117386.0, 171976.0, 122842.0"
668608,"170332.0, 157726.0, 162878.0, 135430.0, 114263.0, 170829.0, 104910.0, 106876.0, 117435.0, 102114.0"
668623,"114286.0, 162878.0, 114263.0, 170332.0, 104910.0, 117435.0, 133460.0, 135430.0, 120481.0, 141325.0"
668634,"103593.0, 127652.0, 123203.0, 178013.0, 142544.0, 145637.0, 114726.0, 109615.0, 130077.0, 142213.0"
668639,"104910.0, 115556.0, 155730.0, 104910.0, 146841.0, 117435.0, 123484.0, 134396.0, 115842.0, 162878.0"
668642,"112305.0, 114263.0, 134599.0, 119499.0, 115842.0, 139128.0, 144871.0, 172457.0, 154932.0, 148942.0"
668659,"172969.0, 127179.0, 114726.0, 172264.0, 172602.0, 114486.0, 117386.0, 144871.0, 115251.0, 148942.0"
668662,"125072.0, 139238.0, 172602.0, 114726.0, 154932.0, 122668.0, 111171.0, 139318.0, 122668.0, 115251.0"
668665,"114263.0, 148942.0, 114726.0, 179131.0, 144871.0, 155103.0, 172457.0, 114726.0, 139128.0, 158378.0"
668672,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
