id,average_cost_for_two,book_url,cuisines,currency,establishment_types__establishment_type__id,establishment_types__establishment_type__name,featured_image,has_online_delivery,has_table_booking,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location__address,location__city,location__city_id,location__country_id,location__latitude,location__locality,location__locality_verbose,location__longitude,location__zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,thumb,user_rating__custom_rating_text,user_rating__custom_rating_text_background,user_rating__rating_text,user_rating__rating_tool_tip,user_rating__votes,zomato_events,Zomato_user_rating
29149,40,,"Cafe, Polish, Desserts",$,1,Café,https://b.zmtcdn.com/data/res_imagery/8910857_RESTAURANT_18d6c7e8e2896f6798f27b0037814f2f_c.jpg,0,0,TRUE,0,0,0,0,"483 Bloor Street West, Toronto M5S 1Y2",Toronto,89,37,43.665799,"Bloor Street West, Harbord Village","Bloor Street West, Harbord Village, Toronto",-79.407572,M5S 1Y2,,OTHER,Future Bistro,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/8910857_RESTAURANT_18d6c7e8e2896f6798f27b0037814f2f_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,226,,
534,500,,"Bakery, Fast Food",Rs.,31,Bakery,,1,0,TRUE,0,1,0,0,"Shop 25, Shri Hari Township, Ajwa Road, Sayajipura, Vadodara",Vadodara,32,1,22.31622823,Sayajipura,"Sayajipura, Vadodara",73.24658386,,,OTHER,Ur Choice,[],0,2,0,,NEW,#89959B,Not rated,This restaurant is newly opened. The rating will appear once the restaurant completes 60 days in operation.,0,,
5094,50,,"Bakery, Desserts",AED,31,Bakery,https://b.zmtcdn.com/data/pictures/chains/7/203197/bc8dede5e06e369650aee6b24e27efd6.jpg,1,0,TRUE,0,0,0,0,"Behind Sheraton Deira Hotel, Near United Hypermarket, Al Muteena, Dubai",Dubai,51,214,25.27715996,Al Muteena,"Al Muteena, Dubai",55.32781027,0,,OTHER,Mister Baker,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/7/203197/bc8dede5e06e369650aee6b24e27efd6.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,67,,
7313,225,,"Sushi, Japanese",AED,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/5702296_RESTAURANT_496bfcb6c5c04ea5acdbc18f877bf652.jpg,1,0,TRUE,0,1,0,0,"North Cafe Terrace, The Galleria Mall, Al Maryah Island, Abu Dhabi",Abu Dhabi,57,214,24.50104324,"The Galleria, Al Maryah Island","The Galleria, Al Maryah Island, Abu Dhabi",54.38872866,,,OTHER,Sushi Art,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/5702296_RESTAURANT_496bfcb6c5c04ea5acdbc18f877bf652.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,384,,
25507,5500,,"Bakery, Pastry, Empanadas",$,31,Bakery,,0,0,TRUE,0,0,0,0,"Hermanos Amunátegui, Santiago Centro, Santiago",Santiago,83,42,-33.43979167,Santiago Centro,"Santiago Centro, Santiago",-70.65670833,,,OTHER,Castaño,[],0,1,0,,,,Average,,4,,
29514,70,,Bar Food,$,8,Club,https://b.zmtcdn.com/data/res_imagery/8910982_RESTAURANT_5e095b71fff1e03a474c9bd7d1537c74.jpg,0,0,TRUE,0,0,0,0,"15 Saskatchewan Road, Toronto M6K 3C3",Toronto,89,37,43.6327238,"Saskatchewan Road, Lake Shore Boulevard","Saskatchewan Road, Lake Shore Boulevard, Toronto",-79.4239578,M6K 3C3,,OTHER,Muzik,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/8910982_RESTAURANT_5e095b71fff1e03a474c9bd7d1537c74.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,2,,
6806,50,,"Ice Cream, Desserts",AED,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/5600366_RESTAURANT_1411208597_84b00cebc121d04e959f07f63a2c0bb6_c.jpg,0,0,TRUE,0,0,0,0,"Al Majaz Waterfront, Buhairah Corniche, Al Majaz 3, Al Majaz, Sharjah",Sharjah,56,214,25.32698947,"Al Majaz Waterfront, Al Majaz 3","Al Majaz Waterfront, Al Majaz 3, Sharjah",55.3877895,0,,OTHER,Cold Stone Creamery,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/5600366_RESTAURANT_1411208597_84b00cebc121d04e959f07f63a2c0bb6_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,110,,
25826,450,,"Czech, Grill",Kč,6,Pub,https://b.zmtcdn.com/data/res_imagery/16520654_RESTAURANT_e75cdf178da6534539a48cf81188088d.jpg,0,0,TRUE,0,0,0,0,"Chalupnická 12, Hostivař, Praha 10",Praha 10,84,54,50.048348,Hostivař,"Hostivař, Praha 10",14.524435,,,OTHER,Na Kačabce - Putyka,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/16520654_RESTAURANT_e75cdf178da6534539a48cf81188088d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,54,,
22311,15,,"Cafe, Bakery",£,31,Bakery,,0,0,TRUE,0,0,0,0,"53 Craigcrook Road, Blackhall, Edinburgh EH4 3PH",Edinburgh,76,215,55.95586111,Blackhall,"Blackhall, Edinburgh",-3.258808333,EH4 3PH,,OTHER,Abinger's,[],0,2,0,,,,Not rated,,0,,
15944,100,,"Beverages, Bar Food",R$,7,Bar,,0,0,TRUE,0,0,0,0,"Rua dos Coropés, 41, Pinheiros, São Paulo",São Paulo,67,30,-23.561066,Pinheiros,"Pinheiros, São Paulo",-46.693904,,,OTHER,BrewDog,[],0,4,0,,,,Good,,5,,
20668,1700000,,Western,IDR,18,Fine Dining,https://b.zmtcdn.com/data/pictures/chains/8/18740808/39ac7b149861c5ece54ed80aab5ba826.jpg,0,0,TRUE,0,0,0,0,"Jl. Cikajang No. 68, Senopati, Jakarta",Jakarta,74,94,-6.242962428,Senopati,"Senopati, Jakarta",106.8092269,,,OTHER,71st,[],0,4,0,https://b.zmtcdn.com/data/pictures/chains/8/18740808/39ac7b149861c5ece54ed80aab5ba826.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,133,,
24186,30,,"Author, International",€,20,Food Court,https://b.zmtcdn.com/data/reviews_photos/d21/cff5d0b7a6dd11ce2c3293ad562a5d21_1445592156.jpg,0,0,TRUE,0,0,0,0,"Time Out Mercado da Ribeira, Avenida 24 de Julho, Cais do Sodré, Lisboa",Lisboa,82,164,38.70721894,"Time Out Mercado da Ribeira, Cais do Sodré","Time Out Mercado da Ribeira, Cais do Sodré, Lisboa",-9.146139287,,,OTHER,Tartar-Ia,[],0,3,0,https://b.zmtcdn.com/data/reviews_photos/d21/cff5d0b7a6dd11ce2c3293ad562a5d21_1445592156.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,206,,
10315,25,,Patisserie,TL,291,Sweet Shop,,0,0,TRUE,0,0,0,0,"Piyade Mahallesi, Ahi Elvan Caddesi, No 2/A, Etimesgut, Ankara",Ankara,60,208,39.95433333,Piyade,"Piyade, Ankara",32.63371667,,,OTHER,Mudo Pastanesi,[],0,1,0,,,,Not rated,,0,,
29485,50,,Drinks Only,$,8,Club,https://b.zmtcdn.com/data/res_imagery/8909915_RESTAURANT_debee0d84fe323ff358ac1996ff4d83f_c.jpg,0,0,TRUE,0,0,0,0,"542 Queen Street West, Toronto",Toronto,89,37,43.64744444,"Queen Street West, Fashion District","Queen Street West, Fashion District, Toronto",-79.40261111,,,OTHER,Bovine Sex Club,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/8909915_RESTAURANT_debee0d84fe323ff358ac1996ff4d83f_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,15,,
23781,25,,"Irish, Petiscos, Portuguese, Beverages",€,6,Pub,https://b.zmtcdn.com/data/reviews_photos/d9f/4f820d9203cb5e23e7d2e7e10305fd9f_1480778620.jpg,0,0,TRUE,0,0,0,0,"Rua da Pimenta, 57, Parque das Nações, Lisboa",Lisboa,82,164,38.77176139,Parque das Nações,"Parque das Nações, Lisboa",-9.092235938,,,OTHER,Irish & Co.,[],0,3,0,https://b.zmtcdn.com/data/reviews_photos/d9f/4f820d9203cb5e23e7d2e7e10305fd9f_1480778620.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,455,"[{'event': {'event_id': 243832, 'friendly_start_date': '10 August', 'friendly_end_date': '08 December', 'friendly_timing_str': 'Friday, 10th August - Saturday, 8th December', 'start_date': '2018-08-10', 'end_date': '2018-12-08', 'end_time': '00:00:00', 'start_time': '09:00:00', 'is_active': 1, 'date_added': '2018-08-10 14:22:45', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Noites Clássicas - Pop / Rock / Guitar', 'description': 'O Irish & Co convida....\r\n\r\nVenha viajar nos grandes Clássicos do Pop, Rock e Guitar enquanto janta ou bebe um copo no Irish & Co. \r\n\r\nDas 22h00 às 01h00 a animação fica a cargo de:\r\n\r\nQuartas Feiras\r\nMário Nunes - www.facbeook.com/marionunesguitar\r\n\r\nQuintas Feiras\r\nJoana Margaça - www.facebook.com/joanamargaca\r\n\r\nSextas Feiras\r\nDino Rodrigues - www.facebook.com/bigopigo\r\n\r\nSábados\r\nWallbee Jam Duo - www.facebook.com/wallbeejamband\r\n\r\nAgora só falta vir ter connosco! ', 'display_time': '09:00 am - 12:00 am', 'display_date': '10 August - 08 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}]",
17341,25,,Drinks Only,£,6,Pub,,0,0,TRUE,0,0,0,0,"1814 Pershore Road, Kings Norton, Cotteridge, Birmingham B30 3AU",Birmingham,69,215,52.417566,Cotteridge,"Cotteridge, Birmingham",-1.925719,B30 3AU,,OTHER,Grant Arms,[],0,2,0,,,,Average,,4,,
28619,25,,"Malaysian, Western",MYR,20,Food Court,,0,0,TRUE,0,0,0,0,"First Floor, Central Market Foodcourt, Central Market, Jalan Hang Kasturi, Kuala Lumpur City Center, Kuala Lumpur 50050",Kuala Lumpur,88,123,3.145525964,Central Market,"Central Market, Kuala Lumpur",101.6953262,50050,,OTHER,Central Market Foodcourt,[],0,3,0,,,,Not rated,,3,,
28847,35,,Desserts,MYR,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/18188307_CHAIN_459e5924ad02b5f41c65200a83373852.jpg,0,0,TRUE,0,0,0,0,"19.G, Dynasty Central, Jalan Kuchai Maju 18, Off Jalan Kuchai Lama, Kuchai Entrepreneurs Park, Kuala Lumpur 58200",Kuala Lumpur,88,123,3.091038889,Kuchai Entrepreneurs Park,"Kuchai Entrepreneurs Park, Kuala Lumpur",101.6897972,58200,,OTHER,Sweet Hut,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/18188307_CHAIN_459e5924ad02b5f41c65200a83373852.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,8,,
9520,15,,Çiğ Köfte,TL,81,Food Truck,https://b.zmtcdn.com/data/res_imagery/5922044_RESTAURANT_9728b8f73ad81133d6772f508d2e9655.jpg,0,0,TRUE,0,0,0,0,"Hobyar Mahallesi, Muhzirbaşı Sokak, No 2, Fatih, İstanbul",İstanbul,59,208,41.01439648,Eminönü Merkez,"Eminönü Merkez, İstanbul",28.97509597,,,OTHER,Çiğköfteci Ali Usta,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/5922044_RESTAURANT_9728b8f73ad81133d6772f508d2e9655.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,190,,
16546,15,,"Cafe, Juices",£,1,Café,,0,0,TRUE,0,0,0,0,"16-20 Turner Street, Northern Quarter, Manchester M4 1DZ",Manchester,68,215,53.484,Northern Quarter,"Northern Quarter, Manchester",-2.237833333,M4 1DZ,,OTHER,Earth,[],0,1,0,,,,Good,,10,,
30156,15,,"Bubble Tea, Beverages, Taiwanese",$,41,Beverage Shop,,0,0,TRUE,0,0,0,0,"439 Yonge Street, Toronto",Toronto,89,37,43.6610723,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.3827591,,,OTHER,Chatime,[],0,1,0,,,,Average,,9,,
29977,20,,"Ice Cream, Desserts",$,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/8903437_CHAIN_c72f4ab93c7a48f181b31de5e3506eae_c.jpg,0,0,TRUE,0,0,0,0,"234 Augusta Avenue, Toronto M5T2L7",Toronto,89,37,43.65523611,"Augusta Avenue, Kensington-Chinatown","Augusta Avenue, Kensington-Chinatown, Toronto",-79.40243611,M5T2L7,,OTHER,Dolce Gelato,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/8903437_CHAIN_c72f4ab93c7a48f181b31de5e3506eae_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,41,,
25223,45000,,"Mediterranean, Italian",$,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/8306918_RESTAURANT_71037b63c28069d1b08976a7b892cc0a_c.jpg,0,0,TRUE,0,0,0,0,"Grand Hyatt, Av. Presidente Kennedy 4601, Las Condes, Santiago",Santiago,83,42,-33.40395275,"Grand Hyatt, Las Condes","Grand Hyatt, Las Condes, Santiago",-70.58407836,,,OTHER,Senso - Grand Hyatt,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/8306918_RESTAURANT_71037b63c28069d1b08976a7b892cc0a_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,36,,
19628,80,,"Brazilian, German, Bar Food",R$,7,Bar,,0,0,TRUE,0,0,0,0,"Avenida Engenheiro Richard, 2, Vila Isabel, Rio de Janeiro",Rio de Janeiro,73,30,-22.920465,Vila Isabel,"Vila Isabel, Rio de Janeiro",-43.259858,,,OTHER,Enchendo Linguiça,[],0,3,0,,,,Average,,6,,
17352,30,,Irish,£,6,Pub,,0,0,TRUE,0,0,0,0,"80 High Street, Digbeth, Birmingham B5 6DY",Birmingham,69,215,52.475747,Digbeth,"Digbeth, Birmingham",-1.887548,B5 6DY,,OTHER,The Kerryman,[],0,2,0,,,,Average,,4,,
15538,150,,Fast Food,R$,18,Fine Dining,,0,0,TRUE,0,0,0,0,"QSA 7, Lote 22, Taguatinga, Brasília",Brasília,66,30,-15.83366667,Taguatinga,"Taguatinga, Brasília",-48.0535,,,OTHER,Fábrica de Salgados,[],0,4,0,,,,Not rated,,1,,
1715,1000,,"North Indian, Fast Food",Rs.,16,Casual Dining,https://b.zmtcdn.com/data/reviews_photos/4a0/b7dba65416ccd752b2f7da152369a4a0_1526073710.jpg,0,0,TRUE,0,0,0,0,"69, Rajpur Road, Ravindrapuri, Hathibarkala Salwala, Dehradun",Dehradun,35,1,30.33527393,Hathibarkala Salwala,"Hathibarkala Salwala, Dehradun",78.05339109,,,OTHER,Karma Lounge,[],0,4,0,https://b.zmtcdn.com/data/reviews_photos/4a0/b7dba65416ccd752b2f7da152369a4a0_1526073710.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,22,,
6677,60,,"Middle Eastern, Arabian",AED,20,Food Court,https://b.zmtcdn.com/data/res_imagery/5600413_RESTAURANT_fd8be662541d64ba2eb2697f914268ed.jpg,1,0,TRUE,0,0,0,0,"Level 2, Food Court, Sahar Centre, Al Nahda, Sharjah",Sharjah,56,214,25.29764342,"Sahara Centre, Al Nahda","Sahara Centre, Al Nahda, Sharjah",55.37292738,0,,OTHER,Al Safeer Restaurant,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/5600413_RESTAURANT_fd8be662541d64ba2eb2697f914268ed.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Poor,,24,,
11206,15,,"British, Cafe",£,21,Quick Bites,,0,0,TRUE,0,0,0,0,"8 Nevada Street, Greenwich, London SE10 9JL",London,61,215,51.479565,Greenwich,Greenwich,-0.007361,SE10 9JL,,OTHER,Heaps Sausages,[],0,1,0,,,,Good,,7,,
31220,50,,"Tapas, Spanish",€,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/16518539_RESTAURANT_58b43e3019e1ecb772e71660f68d9252.jpg,0,0,TRUE,0,0,0,0,"12 Wexford Street, South City West, Dublin 2",Dublin,91,97,53.33703611,South City West,"South City West, Dublin",-6.265427778,2,,OTHER,Las Tapas de Lola,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/16518539_RESTAURANT_58b43e3019e1ecb772e71660f68d9252.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,67,,
20697,600000,,French,IDR,18,Fine Dining,https://b.zmtcdn.com/data/pictures/4/18782804/842094b5e7b9258ba19efde9184d2f6e.jpg,0,0,TRUE,0,0,0,0,"Lot 22, Jl. Jend. Sudirman No.Kav 52-5, SCBD, Jakarta",Jakarta,74,94,-6.22650075,SCBD,"SCBD, Jakarta",106.8118642,,,OTHER,Basic Instinct Culinary,[],0,4,0,https://b.zmtcdn.com/data/pictures/4/18782804/842094b5e7b9258ba19efde9184d2f6e.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,8,,
26968,90000,,Finger Food,LBP,5,Lounge,https://b.zmtcdn.com/data/pictures/chains/4/18349034/9dbc7972e147905af64de09f9b2cd42a.jpg,0,0,TRUE,0,0,0,0,"Citea Apart Hotel, 10th Floor, Alfred Naccache Street, Ashrafieh, Beirut District",Beirut District,86,112,33.88372051,"Citea Apart Hotel, Ashrafieh","Citea Apart Hotel, Ashrafieh, Beirut District",35.52263875,,,OTHER,Citea Summer Garden - Citea Apart Hotel,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/4/18349034/9dbc7972e147905af64de09f9b2cd42a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,8,,
9726,100,,Bar Food,TL,6,Pub,,0,0,TRUE,0,0,0,0,"Kocatepe Mahallesi, Bayındır-2 Sokak, No 2, Çankaya, Ankara",Ankara,60,208,39.921048,Kızılay,"Kızılay, Ankara",32.857522,,,OTHER,The Muddy Waters Pub,[],0,3,0,,,,Very Good,,19,,
26553,100,,Bakery,Kč,31,Bakery,,0,0,TRUE,0,0,0,0,"Metro Dejvická, Dejvice, Praha 6",Praha 6,84,54,50.100651,Metro Dejvická,"Metro Dejvická, Praha 6",14.393053,,,OTHER,Hello,[],0,1,0,,,,Not rated,,3,,
31560,40,,"Cafe, Bakery",€,31,Bakery,https://b.zmtcdn.com/data/res_imagery/9101211_RESTAURANT_ce95aa4c9492e0000ac7a8e117b56d30_c.jpg,0,0,TRUE,0,0,0,0,"Ariel House, 50 - 54 Lansdowne Road, Ballsbridge, Dublin Dublin 4",Dublin,91,97,53.334098,Ballsbridge,"Ballsbridge, Dublin",-6.23093,Dublin 4,,OTHER,Ariel House,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/9101211_RESTAURANT_ce95aa4c9492e0000ac7a8e117b56d30_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,1,,
29730,20,,"Vietnamese, Asian",$,20,Food Court,https://b.zmtcdn.com/data/res_imagery/8902155_RESTAURANT_e3311312a5b4a4ce3fd1b727722219f1_c.jpg,0,0,TRUE,0,0,0,0,"Mississauga Chinese Centre, D2- B 888 Dundas Street East, Mississauga L4Y 4G6",Toronto,89,37,43.598508,"Dundas Street East, Mississauga","Dundas Street East, Mississauga, Toronto",-79.595093,L4Y 4G6,,OTHER,Hoang Nga Chuyen Tien,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/8902155_RESTAURANT_e3311312a5b4a4ce3fd1b727722219f1_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,31,,
1100,300,,"Bakery, Desserts",Rs.,31,Bakery,https://b.zmtcdn.com/data/res_imagery/3300698_RESTAURANT_a70ed6ba840396ffa71288e35c281dd0.jpg,0,0,TRUE,0,0,0,0,"16, Pushpakunj Complex, Central Bazar Road, Ramdaspeth, Nagpur",Nagpur,33,1,21.13469388,Ramdaspeth,"Ramdaspeth, Nagpur",79.07590851,,,OTHER,Cakeology,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/3300698_RESTAURANT_a70ed6ba840396ffa71288e35c281dd0.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,6,,
19577,60,,"Brazilian, Bar Food, Cafe",R$,1,Café,,0,0,TRUE,0,0,0,0,"Contemporâneo Hostel, Rua Bambina, 158, Botafogo, Rio de Janeiro",Rio de Janeiro,73,30,-22.9485,Botafogo,"Botafogo, Rio de Janeiro",-43.186,,,OTHER,Container Bar - Contemporâneo Hostel,[],0,3,0,,,,Good,,4,,
20935,100000,,Desserts,IDR,23,Dessert Parlour,https://b.zmtcdn.com/data/res_imagery/18481247_CHAIN_04ea3150f0b59ab43d9a032d4e003f46.jpg,0,0,TRUE,0,0,0,0,"Central Park, Lantai Lower Ground, Jl. Letjen S. Parman, Tanjung Duren, Jakarta",Jakarta,74,94,-6.175917637,"Central Park, Tanjung Duren","Central Park, Tanjung Duren, Jakarta",106.7892451,,,OTHER,Uncle Tetsu,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/18481247_CHAIN_04ea3150f0b59ab43d9a032d4e003f46.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,282,,
10872,40,,Finger Food,£,8,Club,,0,0,TRUE,0,0,0,0,"3-5 Rathbone Place, Fitzrovia, London W1T 1HJ",London,61,215,51.51665,"Rathbone Place, Fitzrovia","Rathbone Place, Fitzrovia, London",-0.133094,W1T 1HJ,,OTHER,Roxy,[],0,3,0,,,,Average,,5,,
24699,12,,"Beverages, Cafe, Finger Food, Tapas",€,278,Wine Bar,https://b.zmtcdn.com/data/reviews_photos/df0/c1d43c2209ad76784d26c44608454df0_1487355634.jpg,0,0,TRUE,0,0,0,0,"Edifício dos Navegantes, Praça dos Navegantes, Loja 14, Ericeira, Mafra 2655-320",Lisboa,82,164,38.96139666,Ericeira,"Ericeira, Lisboa",-9.416846596,2655-320,,OTHER,Porta 14,[],0,2,0,https://b.zmtcdn.com/data/reviews_photos/df0/c1d43c2209ad76784d26c44608454df0_1487355634.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,7,,
17916,85,,"American, European, Kiwi",NZ$,6,Pub,https://b.zmtcdn.com/data/res_imagery/7004310_RESTAURANT_1b8769ebbb95742537f1a4fe25385dd4.jpg,0,0,TRUE,0,0,0,0,"47 Downing Street, Glenfield, Auckland",Auckland,70,148,-36.7843249,Glenfield,"Glenfield, Auckland",174.7227725,,,OTHER,The Postman's Leg,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/7004310_RESTAURANT_1b8769ebbb95742537f1a4fe25385dd4.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,160,,
9521,35,,Giblets,TL,81,Food Truck,https://b.zmtcdn.com/data/res_imagery/5926884_RESTAURANT_4772887ed0a0a8d989add7211d1e6cce.jpg,0,0,TRUE,0,0,0,0,"Kamerhatun Mahallesi, Kamer Hatun Caddesi, Balık Sokak Girişi, Beyoğlu, İstanbul",İstanbul,59,208,41.0349338,Taksim,"Taksim, İstanbul",28.97686891,,,OTHER,Meşhur Beyoğlu Söğüş Kellecisi,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/5926884_RESTAURANT_4772887ed0a0a8d989add7211d1e6cce.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,46,,
9994,150,,"Turkish, World Cuisine",TL,18,Fine Dining,,0,0,TRUE,0,0,0,0,"Swissotel Ankara, Yıldızevler Mahallesi, Jose Marti Caddesi, No 2, Çankaya, Ankara",Ankara,60,208,39.877801,"Swissotel Ankara, Kızılay, Çankaya","Swissotel Ankara, Kızılay, Çankaya, Ankara",32.858894,,,OTHER,Cafe Swiss - Swissôtel Ankara,[],0,4,0,,,,Not rated,,2,,
26119,550,,Drinks Only,Kč,8,Club,,0,0,TRUE,0,0,0,0,"Turinská 1494, Petrovice, Praha 10",Praha 10,84,54,50.0377,Petrovice,"Petrovice, Praha 10",14.54813333,,,OTHER,La Chance,[],0,3,0,,,,Not rated,,1,,
23640,12,,"Cafe, Finger Food",€,4,Kiosk,https://b.zmtcdn.com/data/res_imagery/8211151_RESTAURANT_6c18874d0308f41ce47db1e49f6a1acf.jpg,0,0,TRUE,0,0,0,0,"Jardim Mahatma Gandhi, Azinhaga dos Ulmeiros, Telheiras, Lisboa",Lisboa,82,164,38.76957634,Telheiras,"Telheiras, Lisboa",-9.17376101,,,OTHER,Gandhi's Garden,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/8211151_RESTAURANT_6c18874d0308f41ce47db1e49f6a1acf.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,27,,
4162,240,https://www.zomato.com/dubai/mitra-umm-hurair/book?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Indian,AED,5,Lounge,https://b.zmtcdn.com/data/pictures/7/18643387/3e3427015360bcb4b7c0bb7efdd054ce.jpg,0,1,TRUE,0,0,1,0,"S 29, Al Seef, Al Seef Street, Umm Hurair, Dubai",Dubai,51,214,25.26130139,"Al Seef, Umm Hurair","Al Seef, Umm Hurair, Dubai",55.30889735,,1,OTHER,Mitra,[],0,3,0,https://b.zmtcdn.com/data/pictures/7/18643387/3e3427015360bcb4b7c0bb7efdd054ce.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,428,,
17237,12,,Cafe,£,1,Café,,0,0,TRUE,0,0,0,0,"739 Bristol Road, Northfield, Birmingham B31 2NG",Birmingham,69,215,52.415959,Northfield,"Northfield, Birmingham",-1.971036,B31 2NG,,OTHER,Kezza Koffee,[],0,1,0,,,,Average,,1,,
10179,35,,Desserts,TL,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"Bilkent Station, Zemin Kat, Üniversiteliler Mahallesi, 1597. Cadde, No 3/75, Çankaya, Ankara",Ankara,60,208,39.88346111,"Bilkent Center AVM, Üniversiteler, Çankaya, ","Bilkent Center AVM, Üniversiteler, Çankaya, , Ankara",32.75935278,,,OTHER,Very Cupcake,[],0,2,0,,,,Average,,4,,
20306,450000,,Asian,IDR,5,Lounge,https://b.zmtcdn.com/data/pictures/1/7420051/eb321b2f9f40d2571754d40123420acf.jpg,0,0,TRUE,0,0,0,0,"AYANA Midplaza JAKARTA, Jl. Jend. Sudirman Kav. 10-11, Sudirman, Jakarta",Jakarta,74,94,-6.209060293,"AYANA Midplaza Jakarta, Sudirman","AYANA Midplaza Jakarta, Sudirman, Jakarta",106.8200385,,,OTHER,JimBARan Lounge - AYANA Midplaza JAKARTA,[],0,4,0,https://b.zmtcdn.com/data/pictures/1/7420051/eb321b2f9f40d2571754d40123420acf.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,409,,
16794,20,,Drinks Only,£,7,Bar,,0,0,TRUE,0,0,0,0,"63 Richmond Street, Gay Village, Manchester M1 3WD",Manchester,68,215,53.47633333,Gay Village,"Gay Village, Manchester",-2.237833333,M1 3WD,,OTHER,GAY,[],0,2,0,,,,Average,,1,,
